transaction_id,customer_id,persona,date,hour,branch,channel,items,num_items,amount_bhd,payment_method,loyalty_member
TXN151883,CUST0372,Weekend Visitor,2024-02-06,12,Riffa,Takeaway,Flat White + Latte + Iced Latte + Espresso,4,6.9,Card,False
TXN122954,CUST0078,Daily Regular,2024-02-06,7,Muharraq,Jahez,Spanish Latte,1,2.1,Benefit Pay,True
TXN130359,CUST0106,Daily Regular,2024-02-06,18,Adliya,Takeaway,Spanish Latte + Spanish Latte,2,4.2,Benefit Pay,True
TXN151836,CUST0370,Weekend Visitor,2024-02-06,17,Seef,Jahez,Americano + Karak Tea + Flat White + Matcha Latte,4,6.6,Benefit Pay,True
TXN114592,CUST0048,Daily Regular,2024-02-06,15,Adliya,Takeaway,Flat White + Latte,2,3.7,Benefit Pay,True
TXN138543,CUST0166,Frequent,2024-02-06,18,Seef,Jahez,Latte + Cheesecake,2,4.6,Apple Pay,True
TXN123151,CUST0079,Daily Regular,2024-02-06,8,Seef,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN134937,CUST0123,Frequent,2024-02-06,8,Riffa,Dine-in,Cappuccino + Cold Brew,2,4.0,Apple Pay,True
TXN127988,CUST0098,Daily Regular,2024-02-06,10,Muharraq,Talabat,Latte,1,1.8,Card,True
TXN135401,CUST0129,Frequent,2024-02-06,17,Adliya,Takeaway,Flat White + Cheesecake,2,4.7,Benefit Pay,True
TXN127810,CUST0097,Daily Regular,2024-02-06,10,Seef,Dine-in,Latte + Cappuccino,2,3.6,Card,True
TXN114167,CUST0046,Daily Regular,2024-02-06,16,Riffa,Takeaway,Cappuccino,1,1.8,Benefit Pay,False
TXN130798,CUST0108,Daily Regular,2024-02-06,18,Adliya,Dine-in,Flat White + Cheesecake,2,4.7,Card,True
TXN122743,CUST0078,Daily Regular,2024-02-06,19,Muharraq,Jahez,Espresso + Iced Latte,2,3.2,Card,True
TXN143468,CUST0229,Frequent,2024-02-06,19,Riffa,Talabat,Americano,1,1.4,Benefit Pay,True
TXN143288,CUST0227,Frequent,2024-02-06,16,Muharraq,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN126980,CUST0094,Daily Regular,2024-02-06,13,Riffa,Dine-in,Spanish Latte,1,2.1,Apple Pay,True
TXN114430,CUST0047,Daily Regular,2024-02-06,7,Adliya,Jahez,Spanish Latte + Cheesecake,2,4.9,Benefit Pay,True
TXN155161,CUST0470,Weekend Visitor,2024-02-06,7,Riffa,Dine-in,Espresso + Americano,2,2.6,Apple Pay,False
TXN141603,CUST0207,Frequent,2024-02-06,16,Adliya,Talabat,Spanish Latte + Latte + Karak Tea,3,4.7,Apple Pay,False
TXN127606,CUST0096,Daily Regular,2024-02-06,8,Riffa,Jahez,Flat White,1,1.9,Benefit Pay,True
TXN155151,CUST0470,Weekend Visitor,2024-02-06,12,Riffa,Talabat,Americano + Croissant + Iced Latte,3,4.9,Benefit Pay,False
TXN155147,CUST0469,Weekend Visitor,2024-02-06,8,Adliya,Dine-in,Espresso + Halloumi Sandwich,2,4.4,Apple Pay,True
TXN157182,CUST0644,Occasional,2024-02-06,10,Riffa,Dine-in,Spanish Latte + Karak Tea + Spanish Latte,3,5.0,Benefit Pay,False
TXN113652,CUST0044,Daily Regular,2024-02-06,10,Adliya,Talabat,Americano + Croissant,2,2.9,Apple Pay,False
TXN100225,CUST0001,Daily Regular,2024-02-06,8,Seef,Takeaway,Matcha Latte + Cold Brew,2,4.7,Benefit Pay,True
TXN148125,CUST0284,Frequent,2024-02-06,7,Seef,Takeaway,Cappuccino + Cold Brew + Americano,3,5.4,Card,True
TXN102849,CUST0010,Daily Regular,2024-02-06,17,Seef,Takeaway,Cortado + Matcha Latte,2,4.1,Apple Pay,True
TXN153443,CUST0420,Weekend Visitor,2024-02-06,18,Adliya,Dine-in,Matcha Latte + Cheesecake,2,5.3,Benefit Pay,False
TXN151046,CUST0346,Weekend Visitor,2024-02-06,15,Riffa,Dine-in,Latte + Avocado Toast + Halloumi Sandwich + Latte,4,10.3,Apple Pay,False
TXN103673,CUST0012,Daily Regular,2024-02-06,12,Muharraq,Talabat,Latte + Cortado,2,3.4,Benefit Pay,True
TXN116438,CUST0055,Daily Regular,2024-02-06,8,Muharraq,Talabat,Latte + Croissant,2,3.3,Apple Pay,True
TXN143693,CUST0231,Frequent,2024-02-06,8,Seef,Takeaway,Iced Latte + Cappuccino + Latte,3,5.6,Benefit Pay,False
TXN102066,CUST0007,Daily Regular,2024-02-06,17,Seef,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN139422,CUST0178,Frequent,2024-02-06,16,Muharraq,Takeaway,Cappuccino + Avocado Toast,2,5.3,Apple Pay,False
TXN152340,CUST0387,Weekend Visitor,2024-02-06,9,Seef,Talabat,Cold Brew + Cortado,2,3.8,Benefit Pay,False
TXN120836,CUST0071,Daily Regular,2024-02-06,8,Riffa,Dine-in,Latte,1,1.8,Card,True
TXN105655,CUST0019,Daily Regular,2024-02-06,9,Seef,Talabat,Spanish Latte,1,2.1,Benefit Pay,False
TXN130007,CUST0105,Daily Regular,2024-02-06,14,Adliya,Dine-in,Flat White + Date Cake,2,4.1,Card,True
TXN129341,CUST0103,Daily Regular,2024-02-06,10,Muharraq,Jahez,Cold Brew + Americano,2,3.6,Benefit Pay,True
TXN131367,CUST0109,Daily Regular,2024-02-06,16,Muharraq,Jahez,Matcha Latte + Avocado Toast,2,6.0,Cash,True
TXN148100,CUST0284,Frequent,2024-02-06,12,Seef,Talabat,Flat White + Espresso,2,3.1,Apple Pay,True
TXN120781,CUST0071,Daily Regular,2024-02-06,12,Riffa,Dine-in,Spanish Latte + Cold Brew,2,4.3,Benefit Pay,True
TXN115973,CUST0053,Daily Regular,2024-02-06,11,Seef,Takeaway,Americano + Croissant,2,2.9,Card,False
TXN140934,CUST0199,Frequent,2024-02-06,12,Riffa,Talabat,Latte + Espresso + Espresso,3,4.2,Benefit Pay,False
TXN154877,CUST0461,Weekend Visitor,2024-02-06,10,Seef,Dine-in,Flat White + Cappuccino,2,3.7,Apple Pay,False
TXN140189,CUST0188,Frequent,2024-02-07,17,Seef,Dine-in,Cold Brew + Americano + Halloumi Sandwich,3,6.8,Benefit Pay,False
TXN153007,CUST0406,Weekend Visitor,2024-02-07,13,Riffa,Dine-in,Cortado + Cortado + Avocado Toast,3,6.7,Apple Pay,False
TXN114865,CUST0049,Daily Regular,2024-02-07,16,Riffa,Takeaway,Cappuccino + Karak Tea,2,2.6,Card,True
TXN121157,CUST0072,Daily Regular,2024-02-07,8,Adliya,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN157563,CUST0693,Occasional,2024-02-07,17,Adliya,Takeaway,Flat White + Americano + Iced Latte,3,5.3,Card,False
TXN110872,CUST0036,Daily Regular,2024-02-07,10,Riffa,Takeaway,Cold Brew,1,2.2,Benefit Pay,True
TXN135192,CUST0126,Frequent,2024-02-07,10,Adliya,Takeaway,Spanish Latte,1,2.1,Card,True
TXN109932,CUST0033,Daily Regular,2024-02-07,14,Seef,Dine-in,Matcha Latte,1,2.5,Apple Pay,True
TXN154873,CUST0461,Weekend Visitor,2024-02-07,8,Muharraq,Takeaway,Spanish Latte + Cold Brew + Espresso + Matcha Latte,4,8.0,Apple Pay,False
TXN133270,CUST0115,Daily Regular,2024-02-07,17,Seef,Dine-in,Espresso + Cheesecake,2,4.0,Cash,True
TXN156420,CUST0542,Occasional,2024-02-07,16,Riffa,Takeaway,Americano,1,1.4,Card,False
TXN112152,CUST0040,Daily Regular,2024-02-07,8,Muharraq,Dine-in,Spanish Latte + Americano,2,3.5,Apple Pay,True
TXN139145,CUST0174,Frequent,2024-02-07,16,Riffa,Dine-in,Latte,1,1.8,Cash,False
TXN105646,CUST0019,Daily Regular,2024-02-07,9,Seef,Dine-in,Cold Brew + Cappuccino,2,4.0,Card,False
TXN128667,CUST0100,Daily Regular,2024-02-07,8,Seef,Jahez,Cappuccino + Spanish Latte,2,3.9,Card,True
TXN102457,CUST0009,Daily Regular,2024-02-07,9,Muharraq,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN107263,CUST0025,Daily Regular,2024-02-07,15,Muharraq,Dine-in,Cortado + Latte,2,3.4,Apple Pay,True
TXN104926,CUST0017,Daily Regular,2024-02-07,11,Muharraq,Talabat,Spanish Latte + Date Cake,2,4.3,Benefit Pay,False
TXN117571,CUST0060,Daily Regular,2024-02-07,13,Adliya,Dine-in,Espresso + Cortado,2,2.8,Card,True
TXN127217,CUST0095,Daily Regular,2024-02-07,11,Adliya,Dine-in,Matcha Latte + Spanish Latte,2,4.6,Apple Pay,False
TXN143789,CUST0232,Frequent,2024-02-07,10,Riffa,Takeaway,Americano,1,1.4,Benefit Pay,True
TXN108156,CUST0027,Daily Regular,2024-02-07,14,Riffa,Talabat,Cold Brew,1,2.2,Apple Pay,False
TXN153532,CUST0422,Weekend Visitor,2024-02-07,9,Riffa,Talabat,Cortado + Halloumi Sandwich,2,4.8,Card,False
TXN143262,CUST0227,Frequent,2024-02-07,11,Seef,Dine-in,Latte + Cortado,2,3.4,Benefit Pay,True
TXN139139,CUST0174,Frequent,2024-02-07,10,Seef,Jahez,Flat White + Matcha Latte + Halloumi Sandwich,3,7.6,Apple Pay,False
TXN119366,CUST0066,Daily Regular,2024-02-07,8,Riffa,Dine-in,Cortado,1,1.6,Card,False
TXN136184,CUST0137,Frequent,2024-02-07,9,Seef,Dine-in,Matcha Latte + Cheesecake + Espresso,3,6.5,Card,True
TXN102470,CUST0009,Daily Regular,2024-02-07,20,Muharraq,Dine-in,Spanish Latte + Espresso,2,3.3,Benefit Pay,True
TXN119281,CUST0066,Daily Regular,2024-02-07,8,Seef,Dine-in,Latte,1,1.8,Card,False
TXN103451,CUST0012,Daily Regular,2024-02-07,8,Muharraq,Dine-in,Latte + Cortado,2,3.4,Apple Pay,True
TXN120053,CUST0068,Daily Regular,2024-02-07,21,Riffa,Takeaway,Latte,1,1.8,Benefit Pay,True
TXN131611,CUST0110,Daily Regular,2024-02-07,7,Adliya,Talabat,Latte,1,1.8,Cash,True
TXN131590,CUST0110,Daily Regular,2024-02-07,18,Adliya,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN100330,CUST0001,Daily Regular,2024-02-07,17,Seef,Takeaway,Iced Latte + Flat White,2,3.9,Benefit Pay,True
TXN144456,CUST0241,Frequent,2024-02-07,10,Riffa,Jahez,Cappuccino,1,1.8,Benefit Pay,True
TXN128071,CUST0098,Daily Regular,2024-02-07,16,Muharraq,Dine-in,Flat White,1,1.9,Card,True
TXN116437,CUST0055,Daily Regular,2024-02-07,8,Riffa,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN113406,CUST0044,Daily Regular,2024-02-07,8,Muharraq,Talabat,Cortado + Latte,2,3.4,Card,False
TXN100364,CUST0002,Daily Regular,2024-02-07,14,Seef,Dine-in,Spanish Latte,1,2.1,Card,True
TXN128144,CUST0098,Daily Regular,2024-02-07,12,Muharraq,Dine-in,Iced Latte + Latte,2,3.8,Apple Pay,True
TXN131522,CUST0110,Daily Regular,2024-02-07,10,Adliya,Talabat,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN118629,CUST0063,Daily Regular,2024-02-07,13,Muharraq,Jahez,Flat White,1,1.9,Benefit Pay,True
TXN101920,CUST0007,Daily Regular,2024-02-07,8,Muharraq,Takeaway,Cappuccino,1,1.8,Benefit Pay,True
TXN136414,CUST0140,Frequent,2024-02-07,14,Adliya,Dine-in,Flat White + Flat White + Iced Latte,3,5.8,Apple Pay,True
TXN132868,CUST0114,Daily Regular,2024-02-07,18,Seef,Talabat,Americano,1,1.4,Cash,True
TXN101416,CUST0005,Daily Regular,2024-02-07,8,Adliya,Takeaway,Americano,1,1.4,Benefit Pay,True
TXN110587,CUST0035,Daily Regular,2024-02-07,11,Riffa,Dine-in,Latte,1,1.8,Card,True
TXN109059,CUST0030,Daily Regular,2024-02-07,14,Adliya,Dine-in,Cortado,1,1.6,Apple Pay,False
TXN103032,CUST0010,Daily Regular,2024-02-07,16,Seef,Talabat,Espresso,1,1.2,Benefit Pay,True
TXN100465,CUST0002,Daily Regular,2024-02-07,15,Seef,Talabat,Latte + Halloumi Sandwich,2,5.0,Benefit Pay,True
TXN113750,CUST0045,Daily Regular,2024-02-07,14,Muharraq,Takeaway,Americano + Espresso,2,2.6,Apple Pay,False
TXN147613,CUST0279,Frequent,2024-02-07,14,Adliya,Dine-in,Flat White + Americano,2,3.3,Card,True
TXN135922,CUST0134,Frequent,2024-02-07,10,Adliya,Takeaway,Matcha Latte + Americano + Cortado,3,5.5,Benefit Pay,True
TXN140869,CUST0198,Frequent,2024-02-07,9,Adliya,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN131548,CUST0110,Daily Regular,2024-02-07,10,Adliya,Dine-in,Flat White + Halloumi Sandwich,2,5.1,Apple Pay,True
TXN142981,CUST0224,Frequent,2024-02-07,8,Riffa,Dine-in,Spanish Latte + Cortado,2,3.7,Apple Pay,True
TXN150921,CUST0342,Weekend Visitor,2024-02-07,7,Adliya,Jahez,Americano + Croissant,2,2.9,Benefit Pay,False
TXN127575,CUST0096,Daily Regular,2024-02-07,7,Riffa,Takeaway,Matcha Latte + Iced Latte,2,4.5,Cash,True
TXN152672,CUST0396,Weekend Visitor,2024-02-07,17,Seef,Jahez,Americano + Latte,2,3.2,Benefit Pay,False
TXN116613,CUST0056,Daily Regular,2024-02-07,9,Muharraq,Takeaway,Cortado,1,1.6,Benefit Pay,True
TXN125024,CUST0087,Daily Regular,2024-02-07,17,Adliya,Dine-in,Matcha Latte + Spanish Latte,2,4.6,Benefit Pay,True
TXN141163,CUST0202,Frequent,2024-02-07,8,Muharraq,Talabat,Espresso + Spanish Latte + Iced Latte,3,5.3,Apple Pay,False
TXN151358,CUST0356,Weekend Visitor,2024-02-07,9,Muharraq,Dine-in,Cappuccino + Cortado,2,3.4,Benefit Pay,False
TXN152839,CUST0401,Weekend Visitor,2024-02-07,8,Adliya,Jahez,Cortado + Latte + Matcha Latte,3,5.9,Cash,True
TXN137630,CUST0155,Frequent,2024-02-07,9,Muharraq,Jahez,Cold Brew,1,2.2,Apple Pay,True
TXN148162,CUST0284,Frequent,2024-02-07,13,Riffa,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN157482,CUST0682,Occasional,2024-02-07,7,Adliya,Jahez,Spanish Latte + Cappuccino,2,3.9,Card,True
TXN141068,CUST0200,Frequent,2024-02-07,12,Muharraq,Talabat,Americano,1,1.4,Apple Pay,True
TXN156500,CUST0554,Occasional,2024-02-07,9,Muharraq,Takeaway,Americano,1,1.4,Card,True
TXN153887,CUST0433,Weekend Visitor,2024-02-07,12,Riffa,Takeaway,Cappuccino + Spanish Latte + Karak Tea,3,4.7,Benefit Pay,True
TXN119862,CUST0068,Daily Regular,2024-02-07,7,Riffa,Talabat,Latte + Flat White,2,3.7,Card,True
TXN151161,CUST0351,Weekend Visitor,2024-02-07,17,Seef,Talabat,Flat White + Americano + Flat White + Matcha Latte,4,7.7,Cash,True
TXN123756,CUST0082,Daily Regular,2024-02-07,9,Seef,Dine-in,Latte + Espresso,2,3.0,Benefit Pay,True
TXN119989,CUST0068,Daily Regular,2024-02-07,9,Riffa,Dine-in,Americano,1,1.4,Benefit Pay,True
TXN151182,CUST0352,Weekend Visitor,2024-02-07,21,Adliya,Talabat,Spanish Latte + Spanish Latte,2,4.2,Card,True
TXN136139,CUST0137,Frequent,2024-02-07,14,Seef,Takeaway,Espresso + Iced Latte,2,3.2,Apple Pay,True
TXN151877,CUST0372,Weekend Visitor,2024-02-08,12,Riffa,Takeaway,Matcha Latte + Latte + Matcha Latte + Cortado,4,8.4,Benefit Pay,False
TXN119569,CUST0066,Daily Regular,2024-02-08,19,Riffa,Dine-in,Cortado + Halloumi Sandwich,2,4.8,Apple Pay,False
TXN127298,CUST0095,Daily Regular,2024-02-08,9,Adliya,Takeaway,Spanish Latte,1,2.1,Benefit Pay,False
TXN126991,CUST0094,Daily Regular,2024-02-08,7,Riffa,Jahez,Espresso,1,1.2,Benefit Pay,True
TXN113741,CUST0045,Daily Regular,2024-02-08,17,Muharraq,Takeaway,Matcha Latte,1,2.5,Benefit Pay,False
TXN101144,CUST0004,Daily Regular,2024-02-08,8,Adliya,Jahez,Espresso + Cappuccino,2,3.0,Apple Pay,False
TXN150580,CUST0333,Weekend Visitor,2024-02-08,17,Riffa,Jahez,Cappuccino + Date Cake + Espresso,3,5.2,Apple Pay,True
TXN153207,CUST0411,Weekend Visitor,2024-02-08,10,Muharraq,Takeaway,Cappuccino + Matcha Latte,2,4.3,Apple Pay,False
TXN111796,CUST0039,Daily Regular,2024-02-08,13,Adliya,Takeaway,Iced Latte,1,2.0,Benefit Pay,False
TXN104844,CUST0016,Daily Regular,2024-02-08,10,Muharraq,Dine-in,Iced Latte,1,2.0,Apple Pay,False
TXN130912,CUST0108,Daily Regular,2024-02-08,8,Adliya,Dine-in,Americano,1,1.4,Benefit Pay,True
TXN118652,CUST0063,Daily Regular,2024-02-08,11,Muharraq,Dine-in,Matcha Latte + Halloumi Sandwich,2,5.7,Cash,True
TXN151810,CUST0370,Weekend Visitor,2024-02-08,11,Seef,Dine-in,Americano + Latte + Karak Tea,3,4.0,Apple Pay,True
TXN118788,CUST0064,Daily Regular,2024-02-08,18,Muharraq,Dine-in,Flat White + Matcha Latte,2,4.4,Apple Pay,True
TXN137020,CUST0147,Frequent,2024-02-08,8,Seef,Dine-in,Latte + Americano,2,3.2,Benefit Pay,True
TXN124098,CUST0083,Daily Regular,2024-02-08,10,Adliya,Dine-in,Cappuccino + Cheesecake,2,4.6,Benefit Pay,False
TXN106141,CUST0021,Daily Regular,2024-02-08,19,Riffa,Dine-in,Latte,1,1.8,Apple Pay,True
TXN119576,CUST0066,Daily Regular,2024-02-08,18,Riffa,Dine-in,Latte + Date Cake,2,4.0,Benefit Pay,False
TXN100780,CUST0003,Daily Regular,2024-02-08,18,Muharraq,Dine-in,Flat White,1,1.9,Cash,True
TXN113967,CUST0046,Daily Regular,2024-02-08,16,Riffa,Takeaway,Americano,1,1.4,Benefit Pay,False
TXN144339,CUST0240,Frequent,2024-02-08,12,Seef,Talabat,Cappuccino + Cappuccino + Spanish Latte,3,5.7,Benefit Pay,True
TXN140653,CUST0195,Frequent,2024-02-08,17,Muharraq,Takeaway,Cold Brew + Espresso,2,3.4,Apple Pay,True
TXN114282,CUST0047,Daily Regular,2024-02-08,8,Adliya,Talabat,Iced Latte,1,2.0,Benefit Pay,True
TXN140654,CUST0195,Frequent,2024-02-08,17,Seef,Dine-in,Espresso + Cheesecake + Cheesecake,3,6.8,Card,True
TXN128613,CUST0100,Daily Regular,2024-02-08,14,Riffa,Dine-in,Latte + Croissant,2,3.3,Benefit Pay,True
TXN139597,CUST0181,Frequent,2024-02-08,10,Muharraq,Dine-in,Espresso,1,1.2,Card,True
TXN127937,CUST0098,Daily Regular,2024-02-08,18,Muharraq,Takeaway,Flat White + Iced Latte,2,3.9,Benefit Pay,True
TXN124446,CUST0085,Daily Regular,2024-02-08,21,Riffa,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN134950,CUST0124,Frequent,2024-02-08,20,Seef,Talabat,Cold Brew,1,2.2,Apple Pay,True
TXN130050,CUST0105,Daily Regular,2024-02-08,7,Adliya,Takeaway,Cappuccino + Cappuccino,2,3.6,Card,True
TXN113595,CUST0044,Daily Regular,2024-02-08,12,Adliya,Dine-in,Americano,1,1.4,Cash,False
TXN107339,CUST0025,Daily Regular,2024-02-08,18,Seef,Dine-in,Cappuccino + Flat White,2,3.7,Benefit Pay,True
TXN123975,CUST0083,Daily Regular,2024-02-08,13,Adliya,Takeaway,Spanish Latte,1,2.1,Benefit Pay,False
TXN137809,CUST0158,Frequent,2024-02-08,8,Muharraq,Dine-in,Cappuccino,1,1.8,Benefit Pay,True
TXN108091,CUST0027,Daily Regular,2024-02-08,19,Riffa,Takeaway,Spanish Latte,1,2.1,Card,False
TXN100988,CUST0004,Daily Regular,2024-02-08,12,Adliya,Takeaway,Cappuccino,1,1.8,Card,False
TXN129511,CUST0104,Daily Regular,2024-02-08,16,Adliya,Takeaway,Flat White,1,1.9,Apple Pay,False
TXN129514,CUST0104,Daily Regular,2024-02-08,11,Adliya,Dine-in,Americano,1,1.4,Cash,False
TXN100493,CUST0002,Daily Regular,2024-02-08,9,Seef,Dine-in,Spanish Latte,1,2.1,Cash,True
TXN150213,CUST0321,Weekend Visitor,2024-02-08,8,Adliya,Talabat,Latte + Matcha Latte,2,4.3,Benefit Pay,False
TXN140300,CUST0190,Frequent,2024-02-08,20,Riffa,Dine-in,Iced Latte,1,2.0,Card,True
TXN139391,CUST0177,Frequent,2024-02-08,14,Riffa,Dine-in,Cappuccino + Cortado + Date Cake,3,5.6,Benefit Pay,True
TXN110136,CUST0034,Daily Regular,2024-02-08,8,Riffa,Dine-in,Americano + Cheesecake,2,4.2,Card,True
TXN112944,CUST0042,Daily Regular,2024-02-08,16,Seef,Dine-in,Iced Latte + Flat White,2,3.9,Benefit Pay,True
TXN143787,CUST0232,Frequent,2024-02-08,8,Riffa,Dine-in,Iced Latte,1,2.0,Apple Pay,True
TXN115165,CUST0050,Daily Regular,2024-02-08,12,Seef,Takeaway,Espresso + Cold Brew,2,3.4,Cash,True
TXN116660,CUST0056,Daily Regular,2024-02-08,17,Muharraq,Takeaway,Cappuccino,1,1.8,Benefit Pay,True
TXN116661,CUST0056,Daily Regular,2024-02-08,16,Muharraq,Talabat,Cortado + Cappuccino,2,3.4,Card,True
TXN131142,CUST0109,Daily Regular,2024-02-08,9,Muharraq,Jahez,Cappuccino,1,1.8,Apple Pay,True
TXN146380,CUST0265,Frequent,2024-02-08,12,Adliya,Dine-in,Flat White + Americano,2,3.3,Benefit Pay,True
TXN151473,CUST0359,Weekend Visitor,2024-02-08,16,Seef,Dine-in,Espresso + Halloumi Sandwich + Flat White,3,6.3,Card,False
TXN150336,CUST0325,Weekend Visitor,2024-02-08,14,Adliya,Dine-in,Flat White + Avocado Toast + Croissant,3,6.9,Benefit Pay,True
TXN121074,CUST0072,Daily Regular,2024-02-08,11,Riffa,Dine-in,Iced Latte + Cheesecake,2,4.8,Apple Pay,True
TXN156488,CUST0551,Occasional,2024-02-08,10,Muharraq,Dine-in,Cortado,1,1.6,Cash,True
TXN104775,CUST0016,Daily Regular,2024-02-08,11,Seef,Talabat,Matcha Latte + Espresso,2,3.7,Benefit Pay,False
TXN131428,CUST0110,Daily Regular,2024-02-08,7,Adliya,Jahez,Spanish Latte,1,2.1,Card,True
TXN124244,CUST0084,Daily Regular,2024-02-08,16,Muharraq,Takeaway,Iced Latte + Espresso,2,3.2,Card,True
TXN113519,CUST0044,Daily Regular,2024-02-08,9,Adliya,Dine-in,Cappuccino + Spanish Latte,2,3.9,Benefit Pay,False
TXN107923,CUST0027,Daily Regular,2024-02-08,13,Riffa,Jahez,Iced Latte + Americano,2,3.4,Apple Pay,False
TXN139448,CUST0178,Frequent,2024-02-08,16,Muharraq,Takeaway,Cortado,1,1.6,Benefit Pay,False
TXN110756,CUST0036,Daily Regular,2024-02-08,20,Riffa,Takeaway,Spanish Latte + Cortado,2,3.7,Cash,True
TXN123978,CUST0083,Daily Regular,2024-02-08,16,Adliya,Takeaway,Spanish Latte,1,2.1,Card,False
TXN113462,CUST0044,Daily Regular,2024-02-08,16,Adliya,Dine-in,Matcha Latte + Croissant,2,4.0,Apple Pay,False
TXN148073,CUST0283,Frequent,2024-02-08,11,Muharraq,Dine-in,Cortado + Cortado + Cortado,3,4.8,Apple Pay,True
TXN113276,CUST0043,Daily Regular,2024-02-08,14,Adliya,Talabat,Flat White + Espresso,2,3.1,Benefit Pay,True
TXN123199,CUST0079,Daily Regular,2024-02-08,21,Seef,Talabat,Cortado,1,1.6,Benefit Pay,True
TXN139479,CUST0179,Frequent,2024-02-08,8,Adliya,Takeaway,Cortado,1,1.6,Benefit Pay,True
TXN141695,CUST0208,Frequent,2024-02-08,16,Adliya,Dine-in,Latte + Halloumi Sandwich + Date Cake,3,7.2,Benefit Pay,True
TXN117596,CUST0060,Daily Regular,2024-02-08,19,Adliya,Takeaway,Americano,1,1.4,Card,True
TXN106799,CUST0023,Daily Regular,2024-02-08,8,Muharraq,Takeaway,Matcha Latte + Americano,2,3.9,Benefit Pay,True
TXN115462,CUST0051,Daily Regular,2024-02-08,8,Riffa,Dine-in,Iced Latte,1,2.0,Card,False
TXN136620,CUST0143,Frequent,2024-02-08,18,Adliya,Takeaway,Matcha Latte + Matcha Latte,2,5.0,Benefit Pay,False
TXN144491,CUST0242,Frequent,2024-02-08,7,Adliya,Takeaway,Americano + Cappuccino + Flat White,3,5.1,Benefit Pay,True
TXN141002,CUST0200,Frequent,2024-02-08,9,Muharraq,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN105090,CUST0017,Daily Regular,2024-02-08,19,Riffa,Talabat,Matcha Latte + Iced Latte,2,4.5,Benefit Pay,False
TXN100845,CUST0003,Daily Regular,2024-02-08,16,Riffa,Takeaway,Cortado + Americano,2,3.0,Card,True
TXN111043,CUST0037,Daily Regular,2024-02-08,16,Riffa,Jahez,Flat White,1,1.9,Apple Pay,False
TXN138334,CUST0164,Frequent,2024-02-09,13,Muharraq,Dine-in,Cortado,1,1.6,Apple Pay,True
TXN138858,CUST0170,Frequent,2024-02-09,16,Adliya,Jahez,Flat White + Latte,2,3.7,Benefit Pay,True
TXN102655,CUST0009,Daily Regular,2024-02-09,16,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN123861,CUST0082,Daily Regular,2024-02-09,12,Seef,Jahez,Americano,1,1.4,Apple Pay,True
TXN122823,CUST0078,Daily Regular,2024-02-09,16,Muharraq,Dine-in,Matcha Latte,1,2.5,Apple Pay,True
TXN124225,CUST0084,Daily Regular,2024-02-09,12,Muharraq,Dine-in,Latte,1,1.8,Benefit Pay,True
TXN124360,CUST0085,Daily Regular,2024-02-09,13,Riffa,Dine-in,Latte + Cappuccino,2,3.6,Benefit Pay,True
TXN124047,CUST0083,Daily Regular,2024-02-09,18,Adliya,Dine-in,Spanish Latte + Cappuccino,2,3.9,Apple Pay,False
TXN137415,CUST0153,Frequent,2024-02-09,17,Muharraq,Dine-in,Spanish Latte + Karak Tea,2,2.9,Apple Pay,True
TXN114743,CUST0048,Daily Regular,2024-02-09,12,Adliya,Takeaway,Matcha Latte + Iced Latte,2,4.5,Apple Pay,True
TXN127541,CUST0096,Daily Regular,2024-02-09,9,Riffa,Talabat,Cold Brew + Spanish Latte,2,4.3,Apple Pay,True
TXN103470,CUST0012,Daily Regular,2024-02-09,12,Muharraq,Dine-in,Americano + Karak Tea,2,2.2,Apple Pay,True
TXN137295,CUST0150,Frequent,2024-02-09,15,Riffa,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN130118,CUST0106,Daily Regular,2024-02-09,7,Adliya,Talabat,Americano + Iced Latte,2,3.4,Benefit Pay,True
TXN119095,CUST0065,Daily Regular,2024-02-09,8,Riffa,Jahez,Cappuccino,1,1.8,Apple Pay,True
TXN104938,CUST0017,Daily Regular,2024-02-09,16,Riffa,Takeaway,Cortado,1,1.6,Apple Pay,False
TXN106715,CUST0023,Daily Regular,2024-02-09,10,Muharraq,Talabat,Iced Latte,1,2.0,Card,True
TXN110933,CUST0036,Daily Regular,2024-02-09,14,Riffa,Dine-in,Flat White,1,1.9,Benefit Pay,True
TXN102035,CUST0007,Daily Regular,2024-02-09,12,Muharraq,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN128355,CUST0099,Daily Regular,2024-02-09,9,Adliya,Dine-in,Americano,1,1.4,Apple Pay,True
